name,category,image,lat,lng,address,description,住所,紹介,gx_media_links,参加形態,出展日,営業時間,電話番号,Web,YouTube
山岸和紙店,越前和紙,images/icon-2.png,35.9215035,136.2471608,山岸和紙店,"<img src=""https://doc-14-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/cotprbo9jp31aksjjp5fa959bk/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGp3LNnRftaHnPrHa1gojmuidNDu4W_6Q-dunK6rzD5hR9wSYHwAzmuxvceAsIA88ute_vjpBoBVyE4PrLL1KGvDoYAq6CNQkkk7TARAM1u_jGG1ywr5c2mKj_bBPiHcOYZ1kwKMaz0zejyKEKvjnAD57UyiSH5aDJHbgY_43IYya2hlT34gh8C4iMzSA1xhv_FFxsiWMvuSGHtTdxq9mIam1cVABGcsv0wLhqb706VrEDY?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒915-0231 福井県越前市定友町23-7-1<br>参加形態: 販売, ワークショップ<br>紹介: 襖紙や壁紙などの内装材をはじめ、用途に合わせた様々な越前和紙の卸販売をさせて頂いております。越前和紙の産地問屋として、豊富な経験と知識でお客様に合った和紙をご提案致します。<br>出展日: 6-8日<br>営業時間: 6・7日 10:00-17:00 8日 10:00-16:00<br>電話番号: 0778-43-0308<br>Web: https://washism.com/<br>YouTube: ",〒915-0231 福井県越前市定友町23-7-1,襖紙や壁紙などの内装材をはじめ、用途に合わせた様々な越前和紙の卸販売をさせて頂いております。越前和紙の産地問屋として、豊富な経験と知識でお客様に合った和紙をご提案致します。,https://doc-14-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/cotprbo9jp31aksjjp5fa959bk/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGp3LNnRftaHnPrHa1gojmuidNDu4W_6Q-dunK6rzD5hR9wSYHwAzmuxvceAsIA88ute_vjpBoBVyE4PrLL1KGvDoYAq6CNQkkk7TARAM1u_jGG1ywr5c2mKj_bBPiHcOYZ1kwKMaz0zejyKEKvjnAD57UyiSH5aDJHbgY_43IYya2hlT34gh8C4iMzSA1xhv_FFxsiWMvuSGHtTdxq9mIam1cVABGcsv0wLhqb706VrEDY?fife,"販売, ワークショップ",6-8日,6・7日 10:00-17:00 8日 10:00-16:00,0778-43-0308,https://washism.com/,
タケフナイフビレッジ,越前打刃物,images/icon-3.png,35.88793700000001,136.2365708,タケフナイフビレッジ,"<img src=""https://doc-04-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/10fqcfhgcvs1unliq5ngr24eos/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGqnkw9A-zQ-1NpTokifgLoBwXyMBjByzIO_tDhrNBG8UFFYqYEAW405oMXTFzj_u0b_jMRJrR0kT9HFF_E3dVSvRjsASp6MQu88Fjp92stWAnQBk1JvJu3PMv7MYYzCJtpjrqa0nEbWtnaKqQ4wTRhzYMvrlCVe5wfao3gyTYW3FuTbJRVone5Q3Qfd70N5rW0GtGowsPs0Ooq6zoCuua3rMSXCFQfCvgiC31lNQxwY2Bw?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒915-0031福井県越前市余川町22-91<br>参加形態: 工房（見学・展示）, 販売, ワークショップ<br>紹介: 13社の刃物会社が運営する、ものづくりを「見る」「学ぶ」「作る」「買う」ことができる総合施設。共同工房では、鍛造と研ぎの技術を無料で見学可能。2020年8月にリニューアルオープンしたショップでは、海外で人気の包丁やナイフが手に入ります。<br>出展日: 6-8日<br>営業時間: 9:00-17:00<br>電話番号: 0778-27-7120<br>Web: https://www.takefu-knifevillage.jp/<br>YouTube: ",〒915-0031福井県越前市余川町22-91,13社の刃物会社が運営する、ものづくりを「見る」「学ぶ」「作る」「買う」ことができる総合施設。共同工房では、鍛造と研ぎの技術を無料で見学可能。2020年8月にリニューアルオープンしたショップでは、海外で人気の包丁やナイフが手に入ります。,https://doc-04-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/10fqcfhgcvs1unliq5ngr24eos/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGqnkw9A-zQ-1NpTokifgLoBwXyMBjByzIO_tDhrNBG8UFFYqYEAW405oMXTFzj_u0b_jMRJrR0kT9HFF_E3dVSvRjsASp6MQu88Fjp92stWAnQBk1JvJu3PMv7MYYzCJtpjrqa0nEbWtnaKqQ4wTRhzYMvrlCVe5wfao3gyTYW3FuTbJRVone5Q3Qfd70N5rW0GtGowsPs0Ooq6zoCuua3rMSXCFQfCvgiC31lNQxwY2Bw?fife,"工房（見学・展示）, 販売, ワークショップ",6-8日,9:00-17:00,0778-27-7120,https://www.takefu-knifevillage.jp/,
山田英夫商店,越前打刃物,images/icon-3.png,35.8951825,136.1550537,山田英夫商店,"<img src=""https://doc-0k-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/525c0dv4s2gos07ddq13teos8o/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGol5NNKCm_z9P2xIprf-eGouZNCuetCbyBIekqO9pb6C7mY-df1xkxiv2FE4uNJe5M4qMoXUtH0pi4vt7N8Quve1-6raO91aNkdKxMs_t0Su-PyA3JSerTIOWXE1NQKFW7cLu2xBxqq5x4-1FhAkudBRCCI-P9igiI_Jx2UthL9cgRS5H7H4K7xXxI4g5lvxtMoI5tpoNQwibfmt0CUvcdcaU0265OjUzzBX8JDZvjptwo?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒915-0846 福井県越前市千福町28<br>参加形態: 工房（見学・展示）, 販売, ワークショップ<br>紹介: 700年の伝統を持つ越前打刃物の産地で問屋をしています。 2015年に切れ味と使い心地にこだわった自社ブランド「風味絶佳ECHIZEN」を立ち上げました。研ぎ直しなどのメンテナンスも承っております。<br>出展日: 6-8日<br>営業時間: 10:00-18:00<br>電話番号: 0778-22-5359<br>Web: https://kkyamada.com<br>YouTube: ",〒915-0846 福井県越前市千福町28,700年の伝統を持つ越前打刃物の産地で問屋をしています。 2015年に切れ味と使い心地にこだわった自社ブランド「風味絶佳ECHIZEN」を立ち上げました。研ぎ直しなどのメンテナンスも承っております。,https://doc-0k-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/525c0dv4s2gos07ddq13teos8o/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGol5NNKCm_z9P2xIprf-eGouZNCuetCbyBIekqO9pb6C7mY-df1xkxiv2FE4uNJe5M4qMoXUtH0pi4vt7N8Quve1-6raO91aNkdKxMs_t0Su-PyA3JSerTIOWXE1NQKFW7cLu2xBxqq5x4-1FhAkudBRCCI-P9igiI_Jx2UthL9cgRS5H7H4K7xXxI4g5lvxtMoI5tpoNQwibfmt0CUvcdcaU0265OjUzzBX8JDZvjptwo?fife,"工房（見学・展示）, 販売, ワークショップ",6-8日,10:00-18:00,0778-22-5359,https://kkyamada.com,
越前打刃物振興施設「越前千代鶴の館」,越前打刃物,images/icon-3.png,35.8757215,136.1468348,越前打刃物振興施設「越前千代鶴の館」,"<img src=""https://doc-00-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/i9f4j4kqs0cies9v847jkv8p6k/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGqMqZlgmt2XmpFZPTBtXyOPQLtt1OmQMZjrEWmkDYge81tqCz8EzuVSE30WADaYGSCDzwuoHtXJoxzvjjw0oxNKszW_t277Pv628YdVmYvq9I7X1SD_d9soZPMJULEfelpoa8CSiGqRbLxf7JJG34KPAJtzuj4AahU1jFzdc9Dp0GL0zz5-9icJIf0DL23VlUzDLW8BRsr4QUVQ2YvxlK69IEfnEXOH0iXe62B1rVp5i78?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒915-0873 福井県越前市池ノ上町48-6-1<br>参加形態: 工房（見学・展示）<br>紹介: 千代鶴国安を開祖とする越前打刃物の700年の歴史、伝統技法などを紹介する見学施設。実演語り部（週4回程度）、火造鍛造や手研ぎ教室はじめ各種催事開催。<br>出展日: 6-8日<br>営業時間: 6-7日 10:00-12:00/13:00-17:00 8日10:00-12:00/13:00-16:00<br>電話番号: 0778-22-1241<br>Web: https://www.hamononosato.com/<br>YouTube: ",〒915-0873 福井県越前市池ノ上町48-6-1,千代鶴国安を開祖とする越前打刃物の700年の歴史、伝統技法などを紹介する見学施設。実演語り部（週4回程度）、火造鍛造や手研ぎ教室はじめ各種催事開催。,https://doc-00-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/i9f4j4kqs0cies9v847jkv8p6k/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGqMqZlgmt2XmpFZPTBtXyOPQLtt1OmQMZjrEWmkDYge81tqCz8EzuVSE30WADaYGSCDzwuoHtXJoxzvjjw0oxNKszW_t277Pv628YdVmYvq9I7X1SD_d9soZPMJULEfelpoa8CSiGqRbLxf7JJG34KPAJtzuj4AahU1jFzdc9Dp0GL0zz5-9icJIf0DL23VlUzDLW8BRsr4QUVQ2YvxlK69IEfnEXOH0iXe62B1rVp5i78?fife,工房（見学・展示）,6-8日,6-7日 10:00-12:00/13:00-17:00 8日10:00-12:00/13:00-16:00,0778-22-1241,https://www.hamononosato.com/,
龍泉刃物,越前打刃物,images/icon-3.png,35.876076,136.146577,龍泉刃物,"<img src=""https://doc-08-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/4gqjqskvnraa55j7mq2t2ncgp8/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGrHC1wHAy6Nmo09sKqk01jKOkA31UOoKAmm0OH0J2BU6C_3I07nZgih24q92lEi5SsWN6YhTeJc_2OTdn5M4aRt1Tm1TbXGrau6m9SbwC3IvH3lOYl4XFGDsEQqCoATLmhzb3euA55fKZZEIng8fGs59OmDAWdVQAoJbi4JExGiBvYIqbQLt_7uDACb8XVnJomewiU4rtVm1M15Aba-CqZvwNxdiEIBpPQmEMK1xk2UQ3s?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒915-0873 福井県越前市池ノ上町92-5-6<br>参加形態: 工房（見学・展示）, 販売, ワークショップ<br>紹介: 700年の伝統技術に、独自の加工技術を取り入れた越前打刃物の製造・販売をしています。包丁だけでなくカトラリーなどにも着手し、世界に誇れるものづくりメーカーを目指しています。<br>出展日: 7-8日<br>営業時間: 9:00-17:00<br>電話番号: 0778-23-3552<br>Web: https://ryusen-hamono.com/<br>YouTube: https://youtu.be/YgieFqZ7Wls?si=gO0jWu9KIebVCPKT",〒915-0873 福井県越前市池ノ上町92-5-6,700年の伝統技術に、独自の加工技術を取り入れた越前打刃物の製造・販売をしています。包丁だけでなくカトラリーなどにも着手し、世界に誇れるものづくりメーカーを目指しています。,https://doc-08-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/4gqjqskvnraa55j7mq2t2ncgp8/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGrHC1wHAy6Nmo09sKqk01jKOkA31UOoKAmm0OH0J2BU6C_3I07nZgih24q92lEi5SsWN6YhTeJc_2OTdn5M4aRt1Tm1TbXGrau6m9SbwC3IvH3lOYl4XFGDsEQqCoATLmhzb3euA55fKZZEIng8fGs59OmDAWdVQAoJbi4JExGiBvYIqbQLt_7uDACb8XVnJomewiU4rtVm1M15Aba-CqZvwNxdiEIBpPQmEMK1xk2UQ3s?fife,"工房（見学・展示）, 販売, ワークショップ",7-8日,9:00-17:00,0778-23-3552,https://ryusen-hamono.com/,https://youtu.be/YgieFqZ7Wls?si=gO0jWu9KIebVCPKT
山謙木工所　柄と繪etoe,越前打刃物,images/icon-3.png,35.8760604,136.1481005,山謙木工所　柄と繪etoe,"<img src=""https://doc-04-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/t1b4fq5ak9hlalhi3gj39cpmao/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGpx_H-0J9PLEsCtoGRcgKcbtFrijdWA5U58t4OFPBF5tYK050Sn_0U_Id1dRVA32YcPX7QXq2fUwyUlIYoJJXdyUDYsjVMlzYyHf_y3mSStL-KMd99be6_LjnF4shmg7krGT_H0m8tLvww46S-bG4ZGuGX6zOb4g_N93hf0AQ6s915Cp3RbqVBK2DmZ7wm9hbWnK1EyypJX5D26uAyShqFb2zpNDIQyuyLejf-ZJCD7QG8?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒915-0873福井県越前市池ノ上町46-1-10<br>参加形態: 工房（見学・展示）, 販売, ワークショップ<br>紹介: 和包丁の柄を専門に製造する会社です。地元はもとより全国の鍛冶屋、包丁メーカーへ卸しています。2020年より越前打刃物と越前漆器のコラボギャラリー「柄と繪etoe」をオープンいたしました。<br>出展日: 6-8日<br>営業時間: 6・7日 9:00-17:00 8日 9:00-16:00<br>電話番号: 090-5686-1658<br>Web: https://etoe2020.com/<br>YouTube: ",〒915-0873福井県越前市池ノ上町46-1-10,和包丁の柄を専門に製造する会社です。地元はもとより全国の鍛冶屋、包丁メーカーへ卸しています。2020年より越前打刃物と越前漆器のコラボギャラリー「柄と繪etoe」をオープンいたしました。,https://doc-04-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/t1b4fq5ak9hlalhi3gj39cpmao/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGpx_H-0J9PLEsCtoGRcgKcbtFrijdWA5U58t4OFPBF5tYK050Sn_0U_Id1dRVA32YcPX7QXq2fUwyUlIYoJJXdyUDYsjVMlzYyHf_y3mSStL-KMd99be6_LjnF4shmg7krGT_H0m8tLvww46S-bG4ZGuGX6zOb4g_N93hf0AQ6s915Cp3RbqVBK2DmZ7wm9hbWnK1EyypJX5D26uAyShqFb2zpNDIQyuyLejf-ZJCD7QG8?fife,"工房（見学・展示）, 販売, ワークショップ",6-8日,6・7日 9:00-17:00 8日 9:00-16:00,090-5686-1658,https://etoe2020.com/,
草月陶房,越前焼,images/icon-1.png,35.9325495,136.058515,草月陶房,"<img src=""https://doc-0k-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/7rgmpmgb9qv8dgm5t4ac9f7n90/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGqsL2VPZTZxT6jIzMEi446uJDNo4h0aIJTMnkGEFEWYYodNdFIj2k02CEKbXJ1q2dhSeV_fpMiFhCoanJwUzja0HgY1KheF57OPnG4unbfVm9KvvHNHLxQe6XTl3U_ePhF5a0feIQnzHtP77aj1i2usPxqMCy7Qw8pYRsAHytJJtKoOz4S9IvJSNoxotin-ApQ9akeZSL_NQ1OmBmep0CRHWI9X65bsTz2iLwe_yAKfDBM?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒916-0273 福井県丹生郡越前町小曽原16-20<br>参加形態: 工房（見学・展示）, 販売, ワークショップ<br>紹介: いけばな草月流第三代家元 勅使河原 宏により1973年に開設。第四代家元 勅使河原 茜に継承され現在に至る。いけばなに使用される花器の生産現場であると同時に、草月流会員が自作花器の制作を学ぶ施設としても利用されている。<br><br>併設出店<br>福井WAZABI<br>福井市の西武福井店5Fにある福井県の工芸品のセレクトショップです。今回は草月陶房にてポップアップ出店いたします。<br>TEL：0776-28-8261<br><br>出展日: 6-8日<br>営業時間: 10:00-16:00<br>電話番号: 0778-32-2234<br>Web: https://www.sogetsu.or.jp/about/hq-building/tobo/<br>YouTube: <br><br><img src=""https://doc-08-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/t7sg1a0ftrc7vrde0v54dnst10/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGrNbm52e5EYF3cbR9-Lsmc2xk1OWjztJJ_oF9mxbEaL3Vv_TJbVGlxhL0iEMz3aGFIKh6QkrxAydLsx8qgxt7IK2oE5bBG2jvCUbdt9UDsHXQFnbViTVQbIX7UiErk7mlwqFXULRoylUL02e2Kmi31UzapM-N0s3PCaZfMe7hIYVpPGDMXL_13A7e6_eGEO1DdrZnAtAZ5a4cOVxNI4Q6et4jaMxuYQv8tp0rs4TO-jcHs?fife"" height=""200"" width=""auto"" />",〒916-0273 福井県丹生郡越前町小曽原16-20,"いけばな草月流第三代家元 勅使河原 宏により1973年に開設。第四代家元 勅使河原 茜に継承され現在に至る。いけばなに使用される花器の生産現場であると同時に、草月流会員が自作花器の制作を学ぶ施設としても利用されている。

併設出店
福井WAZABI
福井市の西武福井店5Fにある福井県の工芸品のセレクトショップです。今回は草月陶房にてポップアップ出店いたします。
TEL：0776-28-8261",https://doc-0k-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/7rgmpmgb9qv8dgm5t4ac9f7n90/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGqsL2VPZTZxT6jIzMEi446uJDNo4h0aIJTMnkGEFEWYYodNdFIj2k02CEKbXJ1q2dhSeV_fpMiFhCoanJwUzja0HgY1KheF57OPnG4unbfVm9KvvHNHLxQe6XTl3U_ePhF5a0feIQnzHtP77aj1i2usPxqMCy7Qw8pYRsAHytJJtKoOz4S9IvJSNoxotin-ApQ9akeZSL_NQ1OmBmep0CRHWI9X65bsTz2iLwe_yAKfDBM?fife https://doc-08-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/t7sg1a0ftrc7vrde0v54dnst10/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGrNbm52e5EYF3cbR9-Lsmc2xk1OWjztJJ_oF9mxbEaL3Vv_TJbVGlxhL0iEMz3aGFIKh6QkrxAydLsx8qgxt7IK2oE5bBG2jvCUbdt9UDsHXQFnbViTVQbIX7UiErk7mlwqFXULRoylUL02e2Kmi31UzapM-N0s3PCaZfMe7hIYVpPGDMXL_13A7e6_eGEO1DdrZnAtAZ5a4cOVxNI4Q6et4jaMxuYQv8tp0rs4TO-jcHs?fife,"工房（見学・展示）, 販売, ワークショップ",6-8日,10:00-16:00,0778-32-2234,https://www.sogetsu.or.jp/about/hq-building/tobo/,
opt duo Inc.,眼鏡,images/icon-4.png,35.9549027,136.2814704,opt duo Inc.,"<img src=""https://doc-08-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/8p6a7q2vdql95kknhku6b0uh4g/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGovoe-KnGLWM8ehsUJevxmyDDt7vyXojUNH3b2yDSR2S93ufme-0JAzbGXuSSpQYQq7BiIQrGz625GuhLNj3FIQYIc09_0811iN6yFx0l-a49R97PJeeSgTgvEbD0wpvSoQzZLbXBJPaDGA7YzDmfcIF4FtPcrBPm_wlGnLwtH9RAtXDwb8uymCVLX0Om-owlcMj-HSEtRxbYziz_IgnGK_DkkiiEL3YlS6saaE7WADrOw?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒916-1237 福井県鯖江市北中町539<br>参加形態: 販売<br>紹介: 「自らのデザインで、自由にデザインする」ことを掲げるオプトデュオ。クラシックとモードの融合「H-fusion」や無限に拡がる空間を形にした「spec espace」など、ネオ・ポストモダンを模索し、より優れたものを絶えず求めていきます。<br>出展日: 6-8日<br>営業時間: 6・7日 10:00-12:00 / 13:00-17:00 8日 10:00-12:00 / 13:00-16:00<br>電話番号: 0778-65-2374<br>Web: https://www.optduo.co.jp/<br>YouTube: ",〒916-1237 福井県鯖江市北中町539,「自らのデザインで、自由にデザインする」ことを掲げるオプトデュオ。クラシックとモードの融合「H-fusion」や無限に拡がる空間を形にした「spec espace」など、ネオ・ポストモダンを模索し、より優れたものを絶えず求めていきます。,https://doc-08-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/8p6a7q2vdql95kknhku6b0uh4g/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGovoe-KnGLWM8ehsUJevxmyDDt7vyXojUNH3b2yDSR2S93ufme-0JAzbGXuSSpQYQq7BiIQrGz625GuhLNj3FIQYIc09_0811iN6yFx0l-a49R97PJeeSgTgvEbD0wpvSoQzZLbXBJPaDGA7YzDmfcIF4FtPcrBPm_wlGnLwtH9RAtXDwb8uymCVLX0Om-owlcMj-HSEtRxbYziz_IgnGK_DkkiiEL3YlS6saaE7WADrOw?fife,販売,6-8日,6・7日 10:00-12:00 / 13:00-17:00 8日 10:00-12:00 / 13:00-16:00,0778-65-2374,https://www.optduo.co.jp/,
株式会社サンユー,眼鏡,images/icon-4.png,35.9587359,136.2739492,株式会社サンユー,"<img src=""https://doc-0o-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/prto3opi4nn6v1lch4tpk1b2dc/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGothSKAdkbkzl6_PnRK-xPOLQ6PVK01ClHF78WtpD9D_kI9uQi08WlqGeD3eHku1GW9_Lg2zMxHYInBLcLbX_52zTtHaCJv-JF7kNVcPUBDFu1E53WZC_hOdoY3jW4pAFO5f8ioQ4iINfuBC4HxPFbWaQpklBdCKFJITG2fFYav6KE6oDKG9WOD8BXgyz5bNKYgHVoSBTvqWBVmAUoHbqnc_67gwfJ3zzEhGXSe6sOE1xQ?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒916-1221 福井県鯖江市西袋町30-4<br>参加形態: 販売<br>紹介: 株式会社サンユーは、福井県鯖江市の地場産業である越前漆器と眼鏡の素材と職人の手技を使って、今までにない新しいアイデアをカタチにしています。<br>出展日: 6-8日<br>営業時間: 10:00-17:00<br>電話番号: 0778-65-0624<br>Web: https://san-you.jp/<br>YouTube: ",〒916-1221 福井県鯖江市西袋町30-4,株式会社サンユーは、福井県鯖江市の地場産業である越前漆器と眼鏡の素材と職人の手技を使って、今までにない新しいアイデアをカタチにしています。,https://doc-0o-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/prto3opi4nn6v1lch4tpk1b2dc/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGothSKAdkbkzl6_PnRK-xPOLQ6PVK01ClHF78WtpD9D_kI9uQi08WlqGeD3eHku1GW9_Lg2zMxHYInBLcLbX_52zTtHaCJv-JF7kNVcPUBDFu1E53WZC_hOdoY3jW4pAFO5f8ioQ4iINfuBC4HxPFbWaQpklBdCKFJITG2fFYav6KE6oDKG9WOD8BXgyz5bNKYgHVoSBTvqWBVmAUoHbqnc_67gwfJ3zzEhGXSe6sOE1xQ?fife,販売,6-8日,10:00-17:00,0778-65-0624,https://san-you.jp/,
ボストンクラブ,眼鏡,images/icon-4.png,35.9705135,136.1804324,ボストンクラブ,"<img src=""https://doc-0s-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/jn7n0dkgb833cmpibbsu0mt9us/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGqEAB1RBNj4MYj3ac16e0wmb9arA1-a_j92sMe1MS3RscdqdU76Mh5rv-rNdvfZgdUzJth2yLe3Z_leqfWfk4vxHXsdn1r2WIpE0vGh2l8ld4vtFEIME443VB_zFrRKB65JdplmALtwXh3WkWTUT9kEVweAxKUZHDhVOtXVhR1zENgMPO1xU2GlHji_Dfx4dvlO6Kp1WvP_TI0UOZFQwa3YzxaceQWzvI654s2O--LhRlo?fife"" height=""200"" width=""auto"" /><br><br>住所: 916-0021福井県鯖江市三六町1-4-30<br>参加形態: 工房（見学・展示）, 販売, ワークショップ<br>紹介: 1984年に鯖江市にて創業し、創業当時から大手アパレルメーカー、眼鏡商社のODMを中心に行い、その経験と、世界的な眼鏡産地である鯖江市の生産技術を活かし、現在は「JAPONISM」「BCPC」等、4つのオリジナルブランドを展開しています。<br>出展日: 6-8日<br>営業時間: 10:00-19:00<br>電話番号: 0778-52-9337<br>Web: http://www.bostonclub.co.jp/index.php<br>YouTube: https://youtu.be/ixSJpYyDR84?si=9akuVAiDMrnzHfou",916-0021福井県鯖江市三六町1-4-30,1984年に鯖江市にて創業し、創業当時から大手アパレルメーカー、眼鏡商社のODMを中心に行い、その経験と、世界的な眼鏡産地である鯖江市の生産技術を活かし、現在は「JAPONISM」「BCPC」等、4つのオリジナルブランドを展開しています。,https://doc-0s-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/jn7n0dkgb833cmpibbsu0mt9us/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGqEAB1RBNj4MYj3ac16e0wmb9arA1-a_j92sMe1MS3RscdqdU76Mh5rv-rNdvfZgdUzJth2yLe3Z_leqfWfk4vxHXsdn1r2WIpE0vGh2l8ld4vtFEIME443VB_zFrRKB65JdplmALtwXh3WkWTUT9kEVweAxKUZHDhVOtXVhR1zENgMPO1xU2GlHji_Dfx4dvlO6Kp1WvP_TI0UOZFQwa3YzxaceQWzvI654s2O--LhRlo?fife,"工房（見学・展示）, 販売, ワークショップ",6-8日,10:00-19:00,0778-52-9337,http://www.bostonclub.co.jp/index.php,https://youtu.be/ixSJpYyDR84?si=9akuVAiDMrnzHfou
